<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;15;04/21/21;2245;133.4000000;133.6800000;133.4000000;133.6500000;158243
US1.AAPL;15;04/21/21;2300;133.6500000;133.7400000;133.4300000;133.4900000;386433
US1.AAPL;15;04/22/21;1645;133.0000000;133.2500000;132.6100000;132.8500000;263897
US1.AAPL;15;04/22/21;1700;132.8500000;133.0800000;132.6100000;132.9600000;165126
US1.AAPL;15;04/22/21;1715;132.9000000;133.2400000;132.6200000;133.1800000;134530
US1.AAPL;15;04/22/21;1730;133.1800000;133.6800000;132.8900000;133.6500000;147184
US1.AAPL;15;04/22/21;1745;133.6600000;134.1400000;133.6500000;133.8800000;163767
US1.AAPL;15;04/22/21;1800;133.8500000;134.1500000;133.8000000;133.9900000;89812
US1.AAPL;15;04/22/21;1815;133.9900000;134.1100000;133.7800000;133.8000000;59976
US1.AAPL;15;04/22/21;1830;133.8200000;133.9700000;133.6200000;133.7100000;68939
US1.AAPL;15;04/22/21;1845;133.7100000;134.0100000;133.6300000;133.9300000;70115
US1.AAPL;15;04/22/21;1900;133.9300000;134.0200000;133.7000000;133.8200000;43368
US1.AAPL;15;04/22/21;1915;133.8000000;133.8100000;133.5500000;133.6100000;62947
US1.AAPL;15;04/22/21;1930;133.6300000;133.9200000;133.6100000;133.9000000;65475
US1.AAPL;15;04/22/21;1945;133.9000000;133.9900000;133.8600000;133.9900000;70923
US1.AAPL;15;04/22/21;2000;133.9900000;134.0900000;133.9500000;134.0200000;61750
US1.AAPL;15;04/22/21;2015;134.0400000;134.0700000;132.9600000;133.2500000;286477
US1.AAPL;15;04/22/21;2030;133.1700000;133.1700000;132.2300000;133.0800000;266360
US1.AAPL;15;04/22/21;2045;133.0800000;133.1800000;132.2900000;132.2900000;192677
US1.AAPL;15;04/22/21;2100;132.3000000;132.5400000;131.6300000;131.8000000;312105
US1.AAPL;15;04/22/21;2115;131.8050000;132.0900000;131.4200000;132.0800000;302293
US1.AAPL;15;04/22/21;2130;132.0700000;132.5300000;131.9400000;132.4500000;199147
US1.AAPL;15;04/22/21;2145;132.4500000;132.5800000;132.2800000;132.5800000;126816
US1.AAPL;15;04/22/21;2200;132.5800000;132.5900000;132.2000000;132.2500000;115427
US1.AAPL;15;04/22/21;2215;132.2500000;132.5200000;132.0800000;132.1100000;101765
US1.AAPL;15;04/22/21;2230;132.1400000;132.1500000;131.8700000;132.0400000;102307
US1.AAPL;15;04/22/21;2245;132.0300000;132.2600000;132.0000000;132.0600000;158460
US1.AAPL;15;04/22/21;2300;132.0700000;132.3300000;131.9100000;131.9600000;421620
US1.AAPL;15;04/23/21;1645;132.1600000;133.0000000;132.1600000;132.7700000;213368
US1.AAPL;15;04/23/21;1700;132.7800000;133.3700000;132.7800000;133.1800000;164586
US1.AAPL;15;04/23/21;1715;133.1700000;133.4600000;133.0450000;133.4400000;133103
US1.AAPL;15;04/23/21;1730;133.4400000;133.4500000;133.0800000;133.1200000;122621
US1.AAPL;15;04/23/21;1745;133.1300000;133.5800000;133.0100000;133.5000000;113386
US1.AAPL;15;04/23/21;1800;133.4900000;133.7800000;133.4400000;133.7500000;116636
US1.AAPL;15;04/23/21;1815;133.7400000;133.9550000;133.6300000;133.9100000;100927
US1.AAPL;15;04/23/21;1830;133.9400000;134.1900000;133.9100000;134.1900000;149009
US1.AAPL;15;04/23/21;1845;134.1950000;134.4200000;134.0700000;134.3600000;161757
US1.AAPL;15;04/23/21;1900;134.3400000;134.5700000;134.3400000;134.3700000;145338
US1.AAPL;15;04/23/21;1915;134.3700000;134.5300000;134.3200000;134.3400000;132346
US1.AAPL;15;04/23/21;1930;134.3400000;134.3700000;134.1700000;134.2800000;117455
US1.AAPL;15;04/23/21;1945;134.2850000;134.4400000;134.1000000;134.3600000;150969
US1.AAPL;15;04/23/21;2000;134.3500000;134.5900000;134.3300000;134.5900000;118350
US1.AAPL;15;04/23/21;2015;134.6000000;134.8300000;134.4950000;134.6400000;121053
US1.AAPL;15;04/23/21;2030;134.6600000;134.7800000;134.6300000;134.7400000;100276
US1.AAPL;15;04/23/21;2045;134.7400000;135.1200000;134.7300000;134.9000000;237050
US1.AAPL;15;04/23/21;2100;134.8800000;134.9400000;134.5900000;134.6300000;124198
US1.AAPL;15;04/23/21;2115;134.6200000;134.9500000;134.6100000;134.9300000;101270
US1.AAPL;15;04/23/21;2130;134.9200000;134.9300000;134.7400000;134.9300000;133860
US1.AAPL;15;04/23/21;2145;134.9400000;135.0900000;134.9350000;134.9350000;127010
US1.AAPL;15;04/23/21;2200;134.9300000;135.0500000;134.8500000;134.8500000;111272
US1.AAPL;15;04/23/21;2215;134.8500000;134.8800000;134.6300000;134.7600000;142036
US1.AAPL;15;04/23/21;2230;134.7450000;134.8500000;134.6700000;134.6950000;94881
US1.AAPL;15;04/23/21;2245;134.6900000;134.9800000;134.6900000;134.7800000;152403
US1.AAPL;15;04/23/21;2300;134.7800000;134.8400000;134.2000000;134.3000000;443862
US1.AAPL;15;04/26/21;1645;134.8000000;134.9500000;134.1300000;134.2600000;440867
US1.AAPL;15;04/26/21;1700;134.2600000;134.2900000;133.5700000;134.0900000;281950
US1.AAPL;15;04/26/21;1715;134.0900000;134.5300000;134.0400000;134.4300000;117666
US1.AAPL;15;04/26/21;1730;134.4300000;134.6450000;134.2100000;134.4500000;135834
US1.AAPL;15;04/26/21;1745;134.4400000;134.5700000;134.3100000;134.5400000;62331
US1.AAPL;15;04/26/21;1800;134.5100000;134.8000000;134.4700000;134.5100000;90175
US1.AAPL;15;04/26/21;1815;134.4700000;134.7000000;134.4700000;134.6550000;55348
US1.AAPL;15;04/26/21;1830;134.6500000;134.8250000;134.6000000;134.6000000;71884
US1.AAPL;15;04/26/21;1845;134.6000000;134.7000000;134.5700000;134.5800000;36002
US1.AAPL;15;04/26/21;1900;134.6000000;134.6100000;134.4500000;134.5050000;49201
US1.AAPL;15;04/26/21;1915;134.5000000;134.5300000;134.2200000;134.2900000;67299
US1.AAPL;15;04/26/21;1930;134.2600000;134.3800000;134.2300000;134.2700000;37644
US1.AAPL;15;04/26/21;1945;134.2700000;134.5800000;134.2400000;134.5800000;40059
US1.AAPL;15;04/26/21;2000;134.6000000;134.6300000;134.4500000;134.4900000;39014
US1.AAPL;15;04/26/21;2015;134.5000000;134.6700000;134.4500000;134.6500000;33000
US1.AAPL;15;04/26/21;2030;134.6500000;134.6800000;134.4800000;134.5600000;48823
US1.AAPL;15;04/26/21;2045;134.5700000;134.6200000;134.4700000;134.4700000;57805
US1.AAPL;15;04/26/21;2100;134.4650000;134.6400000;134.3500000;134.4100000;79364
US1.AAPL;15;04/26/21;2115;134.4100000;134.6400000;134.4100000;134.5900000;74720
US1.AAPL;15;04/26/21;2130;134.5900000;134.7900000;134.5650000;134.7100000;63979
US1.AAPL;15;04/26/21;2145;134.7100000;134.9400000;134.7100000;134.9000000;73811
US1.AAPL;15;04/26/21;2200;134.9000000;135.0500000;134.9000000;135.0200000;96245
US1.AAPL;15;04/26/21;2215;135.0200000;135.0500000;134.9000000;134.9000000;76711
US1.AAPL;15;04/26/21;2230;134.9000000;134.9500000;134.5700000;134.6200000;86691
US1.AAPL;15;04/26/21;2245;134.6000000;134.8600000;134.4400000;134.8500000;168902
US1.AAPL;15;04/26/21;2300;134.8400000;134.9100000;134.5200000;134.7500000;237884
US1.AAPL;15;04/27/21;1645;135.1100000;135.3700000;134.6600000;134.7900000;311372
US1.AAPL;15;04/27/21;1700;134.7900000;134.8000000;134.2700000;134.5100000;221994
US1.AAPL;15;04/27/21;1715;134.4500000;134.8200000;134.1700000;134.5500000;148163
US1.AAPL;15;04/27/21;1730;134.5400000;134.8900000;134.2500000;134.8800000;130342
US1.AAPL;15;04/27/21;1745;134.8700000;134.9300000;134.1100000;134.3200000;177802
US1.AAPL;15;04/27/21;1800;134.3200000;134.4800000;134.2400000;134.3800000;82712
US1.AAPL;15;04/27/21;1815;134.3700000;134.6600000;134.3100000;134.6500000;86189
US1.AAPL;15;04/27/21;1830;134.6500000;134.6600000;134.4100000;134.4500000;71672
US1.AAPL;15;04/27/21;1845;134.4700000;134.5000000;134.3600000;134.4100000;52206
US1.AAPL;15;04/27/21;1900;134.4200000;134.5100000;134.2800000;134.4100000;84794
US1.AAPL;15;04/27/21;1915;134.4200000;134.6800000;134.4200000;134.5600000;60527
US1.AAPL;15;04/27/21;1930;134.5600000;134.7450000;134.4500000;134.7050000;70047
US1.AAPL;15;04/27/21;1945;134.7050000;135.0450000;134.6600000;135.0300000;94465
US1.AAPL;15;04/27/21;2000;135.0300000;135.0700000;134.6300000;134.6500000;72423
US1.AAPL;15;04/27/21;2015;134.6500000;134.7500000;134.6300000;134.6500000;38946
US1.AAPL;15;04/27/21;2030;134.6400000;134.7150000;134.6000000;134.6300000;36012
US1.AAPL;15;04/27/21;2045;134.6400000;134.6800000;134.5100000;134.6150000;31833
US1.AAPL;15;04/27/21;2100;134.6100000;134.6100000;134.4600000;134.5200000;40819
US1.AAPL;15;04/27/21;2115;134.5200000;134.5200000;134.3600000;134.4800000;79383
US1.AAPL;15;04/27/21;2130;134.4700000;134.8200000;134.4700000;134.8200000;71281
US1.AAPL;15;04/27/21;2145;134.8300000;134.8400000;134.6400000;134.7100000;99355
US1.AAPL;15;04/27/21;2200;134.7200000;134.7400000;134.4050000;134.5100000;85507
US1.AAPL;15;04/27/21;2215;134.4800000;134.6900000;134.4300000;134.6800000;100812
US1.AAPL;15;04/27/21;2230;134.6800000;134.7900000;134.5500000;134.6600000;110679
US1.AAPL;15;04/27/21;2245;134.6600000;134.7700000;134.3500000;134.4500000;164553
US1.AAPL;15;04/27/21;2300;134.4500000;134.6200000;134.2000000;134.3900000;478605
US1.AAPL;15;04/28/21;1645;134.2900000;134.9200000;133.9400000;134.0500000;248457
US1.AAPL;15;04/28/21;1700;134.0500000;134.8500000;134.0500000;134.6900000;235304
US1.AAPL;15;04/28/21;1715;134.7200000;135.0100000;134.6400000;134.7600000;217135
US1.AAPL;15;04/28/21;1730;134.7500000;134.7600000;134.2500000;134.2800000;187702
US1.AAPL;15;04/28/21;1745;134.2800000;134.3000000;133.8000000;134.0400000;172272
US1.AAPL;15;04/28/21;1800;134.0200000;134.2000000;133.8150000;134.1200000;101799
US1.AAPL;15;04/28/21;1815;134.1200000;134.2200000;133.8900000;133.9700000;121796
US1.AAPL;15;04/28/21;1830;133.9750000;134.0100000;133.8300000;133.9300000;115267
US1.AAPL;15;04/28/21;1845;133.9250000;134.0700000;133.5300000;133.5300000;134362
US1.AAPL;15;04/28/21;1900;133.5200000;133.5400000;133.0900000;133.2300000;154070
US1.AAPL;15;04/28/21;1915;133.2100000;133.6100000;133.0900000;133.5900000;110693
US1.AAPL;15;04/28/21;1930;133.5800000;133.6900000;133.3300000;133.3600000;125575
US1.AAPL;15;04/28/21;1945;133.3600000;133.6700000;133.3400000;133.6500000;73446
US1.AAPL;15;04/28/21;2000;133.6500000;133.8000000;133.6100000;133.6400000;76840
US1.AAPL;15;04/28/21;2015;133.6500000;133.7100000;133.5200000;133.5700000;62846
US1.AAPL;15;04/28/21;2030;133.5700000;133.7300000;133.5700000;133.6500000;50938
US1.AAPL;15;04/28/21;2045;133.6400000;133.8900000;133.6200000;133.8850000;76153
US1.AAPL;15;04/28/21;2100;133.8900000;134.0250000;133.8500000;133.9700000;79955
US1.AAPL;15;04/28/21;2115;133.9700000;134.3800000;133.6600000;133.9900000;125275
US1.AAPL;15;04/28/21;2130;133.9800000;134.0700000;133.8900000;133.9700000;86495
US1.AAPL;15;04/28/21;2145;133.9700000;134.6800000;133.7600000;134.6700000;191949
US1.AAPL;15;04/28/21;2200;134.6600000;134.7700000;134.2600000;134.3100000;171071
US1.AAPL;15;04/28/21;2215;134.3100000;134.3900000;133.8300000;134.1400000;238763
US1.AAPL;15;04/28/21;2230;134.1300000;134.3600000;134.0500000;134.3200000;140051
US1.AAPL;15;04/28/21;2245;134.3200000;134.3500000;134.0600000;134.0700000;146477
US1.AAPL;15;04/28/21;2300;134.0700000;134.1000000;133.3300000;133.7800000;654307
US1.AAPL;15;04/28/21;2315;133.8200000;133.8200000;133.8200000;133.8200000;100
US1.AAPL;15;04/29/21;1645;136.4500000;137.0700000;134.1400000;135.2600000;931139
US1.AAPL;15;04/29/21;1700;135.2700000;135.3100000;133.8700000;134.2300000;581662
US1.AAPL;15;04/29/21;1715;134.2300000;134.4600000;133.6800000;134.1000000;336920
US1.AAPL;15;04/29/21;1730;134.1000000;134.4200000;133.6300000;134.3000000;246841
US1.AAPL;15;04/29/21;1745;134.3200000;134.5600000;133.6100000;134.5200000;294494
US1.AAPL;15;04/29/21;1800;134.5200000;134.5200000;133.7200000;134.1650000;253930
US1.AAPL;15;04/29/21;1815;134.1600000;134.4900000;133.9500000;134.4700000;144341
US1.AAPL;15;04/29/21;1830;134.4600000;134.6600000;134.1200000;134.5700000;171776
US1.AAPL;15;04/29/21;1845;134.5700000;134.5800000;133.6600000;133.7350000;349341
US1.AAPL;15;04/29/21;1900;133.7300000;133.9900000;132.7000000;133.1700000;317826
US1.AAPL;15;04/29/21;1915;133.1400000;133.1600000;132.7100000;132.8700000;259158
US1.AAPL;15;04/29/21;1930;132.8600000;132.8700000;132.4700000;132.7900000;206262
US1.AAPL;15;04/29/21;1945;132.7800000;133.1900000;132.6000000;133.1800000;134647
US1.AAPL;15;04/29/21;2000;133.1400000;133.2000000;132.9200000;132.9800000;148546
US1.AAPL;15;04/29/21;2015;133.0000000;133.6900000;132.8000000;133.5000000;197483
US1.AAPL;15;04/29/21;2030;133.4700000;133.6700000;133.3500000;133.5500000;122801
US1.AAPL;15;04/29/21;2045;133.5500000;133.5500000;133.1100000;133.3600000;96966
US1.AAPL;15;04/29/21;2100;133.3600000;133.8500000;133.3600000;133.8200000;116025
US1.AAPL;15;04/29/21;2115;133.8300000;134.2500000;133.7400000;134.1700000;136475
US1.AAPL;15;04/29/21;2130;134.1700000;134.3200000;134.0700000;134.2100000;157298
US1.AAPL;15;04/29/21;2145;134.2100000;134.4900000;134.2100000;134.4800000;125120
US1.AAPL;15;04/29/21;2200;134.4800000;134.5600000;134.0900000;134.2100000;145183
US1.AAPL;15;04/29/21;2215;134.2100000;134.4300000;134.1900000;134.2800000;118029
US1.AAPL;15;04/29/21;2230;134.2850000;134.3500000;133.8500000;133.8800000;169466
US1.AAPL;15;04/29/21;2245;133.8800000;133.9900000;133.8300000;133.8700000;119276
US1.AAPL;15;04/29/21;2300;133.8700000;133.9100000;133.2700000;133.4800000;447993
US1.AAPL;15;04/30/21;1645;131.8100000;132.7000000;131.3700000;132.0100000;487045
US1.AAPL;15;04/30/21;1700;132.0200000;132.8300000;132.0200000;132.7700000;283598
US1.AAPL;15;04/30/21;1715;132.7500000;132.9150000;132.2100000;132.5700000;244954
US1.AAPL;15;04/30/21;1730;132.6050000;133.2800000;132.6050000;133.2800000;187254
US1.AAPL;15;04/30/21;1745;133.2900000;133.5000000;133.1300000;133.4800000;192104
US1.AAPL;15;04/30/21;1800;133.4900000;133.5600000;133.2050000;133.4500000;115038
US1.AAPL;15;04/30/21;1815;133.4600000;133.4700000;133.0700000;133.2100000;154992
US1.AAPL;15;04/30/21;1830;133.1900000;133.2400000;133.0600000;133.1200000;135004
US1.AAPL;15;04/30/21;1845;133.1000000;133.2200000;133.0400000;133.1100000;204851
US1.AAPL;15;04/30/21;1900;133.1000000;133.2100000;133.0300000;133.0300000;131506
US1.AAPL;15;04/30/21;1915;133.0400000;133.1800000;132.8100000;133.0800000;114744
US1.AAPL;15;04/30/21;1930;133.0800000;133.1500000;133.0000000;133.1000000;79770
US1.AAPL;15;04/30/21;1945;133.1000000;133.1400000;132.5400000;132.5800000;155855
US1.AAPL;15;04/30/21;2000;132.5900000;132.6750000;132.2800000;132.4400000;190564
US1.AAPL;15;04/30/21;2015;132.4300000;132.6400000;132.3400000;132.4400000;109084
US1.AAPL;15;04/30/21;2030;132.4400000;132.5200000;132.2700000;132.2900000;82364
US1.AAPL;15;04/30/21;2045;132.2800000;132.3700000;132.1000000;132.1000000;108618
US1.AAPL;15;04/30/21;2100;132.0950000;132.1000000;131.6400000;131.7400000;175474
US1.AAPL;15;04/30/21;2115;131.7500000;131.8900000;131.5700000;131.7200000;159216
US1.AAPL;15;04/30/21;2130;131.7000000;131.8900000;131.5000000;131.8600000;129812
US1.AAPL;15;04/30/21;2145;131.8500000;132.0600000;131.8000000;132.0400000;105311
US1.AAPL;15;04/30/21;2200;132.0500000;132.0600000;131.8600000;131.8700000;104013
US1.AAPL;15;04/30/21;2215;131.8700000;132.1400000;131.5300000;131.5400000;159705
US1.AAPL;15;04/30/21;2230;131.5400000;131.6900000;131.3800000;131.6800000;210686
US1.AAPL;15;04/30/21;2245;131.6900000;131.7100000;131.4000000;131.4100000;221368
US1.AAPL;15;04/30/21;2300;131.4100000;131.5600000;131.0800000;131.5100000;582361
US1.AAPL;15;05/03/21;1645;132.0300000;132.9100000;131.8300000;132.9000000;352449
US1.AAPL;15;05/03/21;1700;132.8900000;133.3550000;132.6300000;133.2200000;279758
US1.AAPL;15;05/03/21;1715;133.1800000;133.7800000;133.0000000;133.7500000;290864
US1.AAPL;15;05/03/21;1730;133.7600000;134.0600000;133.6300000;133.8000000;252957
US1.AAPL;15;05/03/21;1745;133.8400000;134.0400000;133.4200000;133.4500000;179007
US1.AAPL;15;05/03/21;1800;133.4400000;133.6100000;132.6400000;132.7700000;174666
US1.AAPL;15;05/03/21;1815;132.7700000;132.9500000;132.3800000;132.4300000;165546
US1.AAPL;15;05/03/21;1830;132.4200000;132.6000000;132.1500000;132.3100000;113427
US1.AAPL;15;05/03/21;1845;132.3000000;132.7300000;132.2600000;132.7200000;107883
US1.AAPL;15;05/03/21;1900;132.7200000;132.8400000;132.4200000;132.8100000;89423
US1.AAPL;15;05/03/21;1915;132.7800000;132.9000000;132.6400000;132.6800000;72142
US1.AAPL;15;05/03/21;1930;132.6600000;132.8700000;132.5400000;132.5500000;79523
US1.AAPL;15;05/03/21;1945;132.5300000;132.6700000;132.3900000;132.4800000;70067
US1.AAPL;15;05/03/21;2000;132.4800000;132.5400000;132.3200000;132.4500000;88535
US1.AAPL;15;05/03/21;2015;132.4600000;132.5300000;132.2700000;132.4100000;93356
US1.AAPL;15;05/03/21;2030;132.4100000;132.6000000;132.2150000;132.2400000;125065
US1.AAPL;15;05/03/21;2045;132.2400000;132.5700000;132.2300000;132.5400000;70511
US1.AAPL;15;05/03/21;2100;132.5200000;132.6000000;132.3400000;132.4600000;90875
US1.AAPL;15;05/03/21;2115;132.4600000;132.8400000;132.4600000;132.8300000;151282
US1.AAPL;15;05/03/21;2130;132.8300000;132.8800000;132.6400000;132.7600000;73387
US1.AAPL;15;05/03/21;2145;132.7600000;132.9500000;132.7600000;132.7900000;81332
US1.AAPL;15;05/03/21;2200;132.8000000;132.8900000;132.7300000;132.8400000;75523
US1.AAPL;15;05/03/21;2215;132.8400000;132.9800000;132.7800000;132.8400000;101063
US1.AAPL;15;05/03/21;2230;132.8500000;132.8600000;132.6300000;132.6300000;95477
US1.AAPL;15;05/03/21;2245;132.6400000;132.7800000;132.5800000;132.7200000;128484
US1.AAPL;15;05/03/21;2300;132.7000000;132.7300000;132.4000000;132.5500000;363808
US1.AAPL;15;05/04/21;1645;131.1900000;131.4800000;129.1700000;129.2600000;578132
US1.AAPL;15;05/04/21;1700;129.2600000;129.5100000;128.4000000;128.5600000;415982
US1.AAPL;15;05/04/21;1715;128.5400000;128.8100000;127.8500000;128.1000000;457735
US1.AAPL;15;05/04/21;1730;128.0900000;128.4900000;127.9400000;128.3000000;260680
US1.AAPL;15;05/04/21;1745;128.2800000;128.4350000;128.0600000;128.2000000;267989
US1.AAPL;15;05/04/21;1800;128.1700000;128.2800000;127.9000000;128.1800000;261761
US1.AAPL;15;05/04/21;1815;128.2000000;128.2700000;127.7100000;127.7700000;280514
US1.AAPL;15;05/04/21;1830;127.7600000;127.7800000;127.3500000;127.5500000;306340
US1.AAPL;15;05/04/21;1845;127.5500000;127.6700000;126.9700000;127.0900000;480031
US1.AAPL;15;05/04/21;1900;127.1000000;127.1900000;126.7400000;126.9500000;317018
US1.AAPL;15;05/04/21;1915;126.9200000;127.4800000;126.8800000;127.3600000;242509
US1.AAPL;15;05/04/21;1930;127.3500000;127.4400000;127.0300000;127.4200000;174506
US1.AAPL;15;05/04/21;1945;127.4300000;127.4300000;127.0000000;127.0200000;149977
US1.AAPL;15;05/04/21;2000;127.0100000;127.0600000;126.8400000;126.8700000;151089
US1.AAPL;15;05/04/21;2015;126.8600000;127.2900000;126.7000000;127.2700000;203883
US1.AAPL;15;05/04/21;2030;127.2600000;127.2900000;127.0200000;127.0600000;182513
US1.AAPL;15;05/04/21;2045;127.0500000;127.1700000;126.8800000;126.9600000;138750
US1.AAPL;15;05/04/21;2100;126.9500000;127.0100000;126.7700000;127.0100000;150516
US1.AAPL;15;05/04/21;2115;126.9800000;127.4900000;126.8800000;127.4900000;104698
US1.AAPL;15;05/04/21;2130;127.4700000;127.4700000;127.0600000;127.1800000;141835
US1.AAPL;15;05/04/21;2145;127.1800000;127.3800000;127.1400000;127.3000000;92614
US1.AAPL;15;05/04/21;2200;127.3100000;127.5900000;127.3100000;127.4300000;125521
US1.AAPL;15;05/04/21;2215;127.4300000;127.6500000;127.2300000;127.3200000;166231
US1.AAPL;15;05/04/21;2230;127.3000000;127.4700000;127.1450000;127.3400000;133916
US1.AAPL;15;05/04/21;2245;127.3200000;127.7600000;127.2200000;127.3400000;224278
US1.AAPL;15;05/04/21;2300;127.3500000;127.9900000;127.1800000;127.9400000;708080
US1.AAPL;15;05/05/21;1645;129.2300000;130.1900000;129.2000000;130.1900000;557866
US1.AAPL;15;05/05/21;1700;130.1900000;130.4400000;129.6300000;129.7000000;338756
US1.AAPL;15;05/05/21;1715;129.7400000;129.7900000;128.8600000;129.1500000;269727
US1.AAPL;15;05/05/21;1730;129.1500000;129.4500000;128.9500000;129.3900000;190700
US1.AAPL;15;05/05/21;1745;129.3900000;129.9100000;129.3400000;129.7600000;183442
US1.AAPL;15;05/05/21;1800;129.7800000;129.8600000;129.5800000;129.7500000;122614
US1.AAPL;15;05/05/21;1815;129.7500000;129.9000000;129.4900000;129.6000000;134893
US1.AAPL;15;05/05/21;1830;129.5600000;129.7800000;129.4800000;129.7200000;89717
US1.AAPL;15;05/05/21;1845;129.6900000;130.1300000;129.6900000;130.1200000;91960
US1.AAPL;15;05/05/21;1900;130.1500000;130.1900000;129.9400000;130.1400000;121015
US1.AAPL;15;05/05/21;1915;130.1500000;130.1800000;129.9400000;129.9500000;98077
US1.AAPL;15;05/05/21;1930;129.9300000;130.0900000;129.7900000;129.8700000;66157
